flood_ratio,mean_hag,pct_elevated,mean_age,res_ratio,bldg_density,mean_bldg_value,mean_sqft,areaSqKm_developed,loss_ratio
0.070068376068376,3.221,0.9924,30.870734908136484,0.9760981912144704,25.12783053323593,113427.44893341952,2018.268907563025,69.5457,0.0778582038984542
0.0927356110201854,3.4196,0.9991,29.909739928607852,0.9678318135764944,32.042853664475274,174653.3988336714,2654.082910750507,69.5457,0.1125035475536234
0.0203267178353494,3.5401,0.9989,44.32512315270936,0.9592326139088728,3.3844655466277076,64298.59375,1747.6225961538462,69.5457,0.2616656839767217
0.1300216522318454,3.5992,0.9942,47.74004400440044,0.937588963100843,74.12547682817952,209963.4498027181,2926.780688294607,69.5457,0.2202167536464643
0.1719770153231179,3.6724,0.9992,34.118983152827916,0.9413864921154418,54.55725996266535,179777.86992840096,3619.206443914082,69.5457,0.1491822833957506
0.1468854097268487,3.8339,0.9965,32.63628034814475,0.948499776085983,18.12352893433974,192752.37078651684,1927.5177528089887,69.5457,0.3861040702966528
0.0105624659714369,3.5884,1.0,36.98557692307692,0.9411904761904762,34.088142196250296,64079.99552105106,1838.9038518960883,69.5457,0.2553554910760991
0.0165958018923415,3.595,1.0,42.85890087660148,0.9614020731042008,59.508156805454085,85328.7688307331,3017.7049152826708,69.5457,0.4468786970585782
0.1617993953287484,3.6577,0.9978,33.683161953727506,0.9594510293200248,13.010307604902197,58720.58819836786,3903.7940991839296,69.5457,0.1753706004417966
0.1847469875468463,3.9767,0.997,48.13562375745527,0.9383829432309858,155.693531369207,188014.373758559,3733.365060761212,69.5457,0.1616140521203192
0.0629211972505588,3.9672,1.0,38.47515306848925,0.9556741703411464,69.94562129697263,135398.87072997875,3095.2269312544295,69.5457,0.4259055275183604
0.0,3.4283,1.0,9.752808988764045,0.978021978021978,0.7385764142520898,80406.74157303371,2009.4719101123596,69.5457,0.0421975617714706
2.2439133849433412e-05,3.578,0.9987,10.486486486486486,0.979075850043592,9.309309309309306,66952.36756756756,1806.744144144144,69.5457,0.2685134586428003
0.0,3.8607,1.0,9.805225653206652,0.968,7.101696290885478,75712.7327790974,1946.0653206650832,69.5457,0.0901392912172573
0.0,4.3088,1.0,9.776723592662872,0.9810975609756096,13.310607905202495,111025.57685009488,2339.954430379747,69.5457,0.0175243119010133
