flood_ratio,mean_hag,pct_elevated,mean_age,res_ratio,bldg_density,mean_bldg_value,mean_sqft,areaSqKm_developed,pct_miss_elev,loss_ratio,event_name,county,year,grid_id,total_paid,total_bldg_val
0.0002864557004684,3.6331,1.0,47.208548614372944,0.9061651803024428,20.93174255336417,75577.74122601778,2164.915301824988,63.5913,0.0,0.3720094425830033,Hurricane Floyd,Wayne,1999,35.2_-78.2,61065.35,164150.0
6.98616738857063e-05,3.203,1.0,9.057692307692308,0.981132075471698,0.430159889619349,72776.98076923077,1511.326923076923,63.5913,0.0,0.1480076208010857,Hurricane Floyd,Beaufort,1999,35.3_-76.6,623819.56,4214780.0
0.0002078194320204,3.4528,1.0,10.663774403470716,0.9896265560165975,3.9120201282363434,52057.79609544468,1538.479392624729,63.5913,0.0,0.1294347218892425,Hurricane Floyd,Beaufort,1999,35.3_-76.7,317991.73,2456773.0
7.74386728732329e-05,3.4384,1.0,10.557591623036648,0.910757946210269,6.639071503936367,79860.23691099476,3807.1832460732985,63.5913,0.0,0.0770517767090318,Hurricane Floyd,Beaufort,1999,35.3_-76.8,203197.17,2637151.0
0.0,3.4472,1.0,12.279816513761467,0.975,3.57113870627384,52933.54587155963,2166.2522935779816,63.5913,0.0,0.0496325691068462,Hurricane Floyd,Beaufort,1999,35.3_-77.0,14671.04,295593.0
0.19459118243131,3.6577,0.9978,33.683161953727506,0.9594510293200248,13.010307604902197,58720.58819836786,3903.7940991839296,63.5913,0.0,0.4220595948939379,Hurricane Floyd,Lenoir,1999,35.3_-77.5,582081.38,1379145.0
0.017844611528822,3.6235,1.0,31.671305500331343,0.9319973718791064,24.705786867949023,75903.22097994082,1954.4801052285432,63.5913,0.0,0.6402272206959707,Hurricane Floyd,Lenoir,1999,35.3_-77.8,55930.25,87360.0
0.1746382535334353,3.9767,0.997,48.13562375745527,0.9383829432309858,155.693531369207,188014.373758559,3733.365060761212,63.5913,0.0,0.2101521453222552,Hurricane Floyd,Wayne,1999,35.3_-78.0,4317208.9,20543254.0
0.0155538376216325,3.9672,1.0,38.47515306848925,0.9556741703411464,69.94562129697263,135398.87072997875,3095.2269312544295,63.5913,0.0,0.4439931877344832,Hurricane Floyd,Wayne,1999,35.3_-78.1,258225.55,581598.0
0.0101522842639593,3.4283,1.0,9.752808988764045,0.978021978021978,0.7385764142520898,80406.74157303371,2009.4719101123596,63.5913,0.0,0.0999143742835355,Hurricane Floyd,Beaufort,1999,35.4_-76.6,3020066.83,30226550.0
0.0004487826769886,3.578,0.9987,10.486486486486486,0.979075850043592,9.309309309309306,66952.36756756756,1806.744144144144,63.5913,0.0,0.0828944277259795,Hurricane Floyd,Beaufort,1999,35.4_-76.7,343111.31,4139136.0
0.0004407102543324,3.8607,1.0,9.805225653206652,0.968,7.101696290885478,75712.7327790974,1946.0653206650832,63.5913,0.0,0.0458601892624887,Hurricane Floyd,Beaufort,1999,35.4_-76.8,62903.67,1371640.0
0.0034732146723831,4.3088,1.0,9.776723592662872,0.9810975609756096,13.310607905202495,111025.57685009488,2339.954430379747,63.5913,0.0,0.0747868285503845,Hurricane Floyd,Beaufort,1999,35.4_-77.0,1362128.78,18213485.0
0.0115743027429286,3.4604,1.0,10.206974981046248,0.958553127354936,10.770229689148604,158639.60652009098,2984.054586808188,63.5913,0.0,0.0702197541797371,Hurricane Floyd,Beaufort,1999,35.4_-77.1,417233.21,5941821.0
0.0276372619867905,3.7922,0.9996,31.366860772895713,0.9703649019194264,76.95803912020126,138094.9198919892,2790.683039732545,63.5913,0.0,0.0300488887245294,Hurricane Floyd,Wayne,1999,35.4_-78.1,8125.52,270410.0
0.0002395373507169,3.507,1.0,10.063829787234043,1.0,0.3976949922895867,87156.14893617021,1777.5531914893618,63.5913,0.0,0.1258089022946383,Hurricane Floyd,Beaufort,1999,35.5_-76.5,44629.45,354740.0
0.0098449252164334,3.4958,1.0,7.816546762589928,0.9591836734693876,2.3861699537375207,57939.93525179856,1336.4928057553957,63.5913,0.0,0.0883133814504539,Hurricane Floyd,Beaufort,1999,35.5_-76.6,187307.03,2120936.0
